Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
12,15,,GEN_OPP,DISCARD,C9;Q1;J0,0.0,[ 4.  6.  8.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
12,15,,R1,DISCARD,C6;Q1;J0,0.0,[ 7. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
12,15,,R2,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,15,,GEN_OPP,DISCARD,C4;Q1;J0,0.0,[ 6.  8.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
12,15,,R1,DISCARD,pass,0.0,[ 7. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
12,16,,GEN_OPP,DISCARD,C11;Q1;J0,0.0,[6. 8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
12,16,,R1,DISCARD,C10;Q1;J0,0.0,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
12,16,,R2,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
12,16,,DQN,DISCARD,C7;Q1;J0,0.0,[ 9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
12,16,,GEN_OPP,DISCARD,C6;Q1;J0,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'pass']",,,,
12,16,,R1,DISCARD,pass,0.0,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,16,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,16,,GEN_OPP,DISCARD,pass,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
12,17,,GEN_OPP,DISCARD,pass,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C8;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
12,17,,R1,DISCARD,C7;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
12,17,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,,,R1,DECLARE_PIZZA,,,,,,,,,,
12,18,,DQN,DISCARD,C10;Q2;J0,0.0,[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
12,18,,GEN_OPP,DISCARD,pass,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
12,,,DQN,DECLARE_PIZZA,,,,,,,,,,
12,19,,DQN,DISCARD,C9;Q2;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
12,19,,GEN_OPP,DISCARD,pass,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
12,,,DQN,DECLARE_PIZZA,,,,,,,,,,
12,20,,DQN,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
12,20,,GEN_OPP,DISCARD,pass,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
12,,,DQN,DECLARE_PIZZA,,,,,,,,,,
12,20,,SYSTEM,END_MATCH,,,,,,,"{'DQN': 'waiter', 'GEN_OPP': 'chef', 'R1': 'souschef', 'R2': 'dishwasher'}","{'R2': 3, 'R1': 2, 'DQN': 1, 'GEN_OPP': 0}","{'DQN': 142, 'GEN_OPP': 129, 'R1': 227, 'R2': 222}",
12,0,,SYSTEM,DEAL_CARDS,,,"[[5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11], [2, 3, 3, 4, 6, 7, 7, 7, 8, 9, 9, 9, 9, 11, 11, 11, 12], [1, 4, 4, 5, 6, 6, 7, 8, 8, 10, 10, 10, 10, 11, 11, 11, 11], [2, 3, 4, 5, 5, 6, 7, 8, 8, 8, 9, 9, 10, 10, 11, 11, 12]]",,,,,,,
12,0,,SYSTEM,CARD_EXCHANGE,"['', '', [2, 3], 5, [11], [11, 12]]",,"[[5, 6, 6, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11], [3, 4, 6, 7, 7, 7, 8, 9, 9, 9, 9, 11, 11, 11, 11, 12, 12], [1, 4, 4, 5, 5, 6, 6, 7, 8, 8, 10, 10, 10, 10, 11, 11, 11], [2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 8, 8, 9, 9, 10, 10, 11]]",,,,,,,
13,0,,SYSTEM,NEW_MATCH,,,,,,,"{'DQN': 'waiter', 'GEN_OPP': 'dishwasher', 'R1': 'souschef', 'R2': 'chef'}",,"{'DQN': 16, 'GEN_OPP': 5, 'R1': 22, 'R2': 29}",
13,1,,R2,DISCARD,C11;Q1;J0,0.0,[ 2.  2.  3.  3.  4.  5.  5.  6.  7.  8.  8.  8.  9.  9. 10. 10.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['C11;Q1;J0'],,,,
13,1,,DQN,DISCARD,C9;Q1;J0,0.0,[ 5.  6.  6.  7.  7.  8.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'pass']",,,,
13,1,,GEN_OPP,DISCARD,C4;Q1;J2,0.0,[ 3.  6.  7.  7.  7.  8.  9.  9.  9.  9. 11. 11. 11. 11.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C3;Q1;J1', 'C3;Q1;J2', 'C4;Q1;J0', 'C4;Q1;J1', 'C4;Q1;J2', 'C6;Q1;J0', 'C6;Q1;J1', 'C6;Q1;J2', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q1;J2', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q2;J2', 'C7;Q3;J0', 'C7;Q3;J1', 'C7;Q3;J2', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q1;J2', 'pass']",,,,
13,1,,R1,DISCARD,pass,0.0,[ 1.  4.  4.  5.  5.  6.  6.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
13,1,,R2,DISCARD,pass,0.0,[ 2.  2.  3.  3.  4.  5.  5.  6.  7.  8.  8.  8.  9.  9. 10. 10.  0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
13,1,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 4. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
13,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
13,2,,GEN_OPP,DISCARD,C7;Q3;J0,0.0,[ 3.  6.  8.  9.  9.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
13,2,,R1,DISCARD,pass,0.0,[ 1.  4.  4.  5.  5.  6.  6.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,2,,R2,DISCARD,pass,0.0,[ 2.  2.  3.  3.  4.  5.  5.  6.  7.  8.  8.  8.  9.  9. 10. 10.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,2,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
13,3,,GEN_OPP,DISCARD,C9;Q2;J0,0.0,[ 3.  6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
13,3,,R1,DISCARD,C8;Q2;J0,0.0,[ 1.  4.  4.  5.  5.  6.  6.  7. 10. 10. 10. 10. 11. 11. 11.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'C5;Q2;J0', 'C6;Q2;J0', 'C8;Q2;J0', 'pass']",,,,
13,3,,R2,DISCARD,C2;Q2;J0,0.0,[ 3.  3.  4.  5.  5.  6.  7.  8.  8.  8.  9.  9. 10. 10.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q2;J0', 'C3;Q2;J0', 'C5;Q2;J0', 'pass']",,,,
13,3,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,3,,GEN_OPP,DISCARD,pass,0.0,[ 3.  6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,3,,R1,DISCARD,pass,0.0,[ 1.  4.  4.  5.  5.  6.  6.  7. 10. 10. 10. 10. 11. 11. 11.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R2,DECLARE_PIZZA,,,,,,,,,,
13,4,,R2,DISCARD,C10;Q2;J0,0.0,[3. 3. 4. 5. 5. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
13,4,,DQN,DISCARD,C9;Q2;J0,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'C7;Q2;J0', 'C8;Q2;J0', 'C9;Q2;J0', 'pass']",,,,
13,4,,GEN_OPP,DISCARD,pass,0.0,[ 3.  6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,4,,R1,DISCARD,C4;Q2;J0,0.0,[ 1.  5.  5.  6.  6.  7. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'C5;Q2;J0', 'C6;Q2;J0', 'pass']",,,,
13,4,,R2,DISCARD,C3;Q2;J0,0.0,[4. 5. 5. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'pass']",,,,
13,4,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,4,,R1,DISCARD,pass,0.0,[ 1.  5.  5.  6.  6.  7. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R2,DECLARE_PIZZA,,,,,,,,,,
13,5,,R2,DISCARD,C5;Q1;J0,0.0,[4. 5. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
13,5,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,5,,GEN_OPP,DISCARD,C3;Q1;J0,0.0,[ 6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'pass']",,,,
13,5,,R1,DISCARD,C1;Q1;J0,0.0,[ 5.  5.  6.  6.  7. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'pass']",,,,
13,5,,R2,DISCARD,pass,0.0,[4. 5. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,5,,GEN_OPP,DISCARD,pass,0.0,[ 6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R1,DECLARE_PIZZA,,,,,,,,,,
13,6,,R1,DISCARD,C7;Q1;J0,0.0,[ 5.  5.  6.  6. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
13,6,,R2,DISCARD,C4;Q1;J0,0.0,[5. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'pass']",,,,
13,6,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,6,,GEN_OPP,DISCARD,pass,0.0,[ 6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,6,,R1,DISCARD,pass,0.0,[ 5.  5.  6.  6. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R2,DECLARE_PIZZA,,,,,,,,,,
13,7,,R2,DISCARD,C5;Q1;J0,0.0,[6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
13,7,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,7,,GEN_OPP,DISCARD,pass,0.0,[ 6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,7,,R1,DISCARD,pass,0.0,[ 5.  5.  6.  6. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R2,DECLARE_PIZZA,,,,,,,,,,
13,8,,R2,DISCARD,C8;Q2;J0,0.0,[6. 7. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
13,8,,DQN,DISCARD,pass,0.0,[ 5.  6.  6.  7.  7.  8.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'C7;Q2;J0', 'pass']",,,,
13,8,,GEN_OPP,DISCARD,pass,0.0,[ 6.  8.  9.  9. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,8,,R1,DISCARD,C6;Q2;J0,0.0,[ 5.  5. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'C6;Q2;J0', 'pass']",,,,
13,8,,R2,DISCARD,pass,0.0,[6. 7. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
13,,,R1,DECLARE_PIZZA,,,,,,,,,,
13,9,,R1,DISCARD,C11;Q1;J0,0.0,[ 5.  5. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C5;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
13,9,,R2,DISCARD,C9;Q1;J0,0.0,[6. 7. 8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
