Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
4,2,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  6.  7.  7.  7.  8.  8.  9. 10. 11. 11. 12. 12.],[11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,2,,R1,DISCARD,C10;Q4;J0,0.0,[2. 3. 4. 4. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0.],[11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q4;J0', 'pass']",,,,
4,2,,R2,DISCARD,pass,0.0,[ 1.  3.  4.  5.  5.  6.  6.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,2,,R3,DISCARD,pass,0.0,[ 2.  5.  5.  7.  7.  8.  8. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,,,R1,DECLARE_PIZZA,,,,,,,,,,
4,3,,R1,DISCARD,C9;Q2;J0,0.0,[2. 3. 4. 4. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
4,3,,R2,DISCARD,C6;Q2;J0,0.0,[ 1.  3.  4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'C6;Q2;J0', 'pass']",,,,
4,3,,R3,DISCARD,C5;Q2;J0,0.0,[ 2.  7.  7.  8.  8. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'pass']",,,,
4,3,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  6.  7.  7.  7.  8.  8.  9. 10. 11. 11. 12. 12.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,3,,R1,DISCARD,C4;Q2;J0,0.0,[2. 3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'pass']",,,,
4,3,,R2,DISCARD,pass,0.0,[ 1.  3.  4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,3,,R3,DISCARD,pass,0.0,[ 2.  7.  7.  8.  8. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R1,DECLARE_PIZZA,,,,,,,,,,
4,4,,R1,DISCARD,C2;Q1;J0,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
4,4,,R2,DISCARD,C1;Q1;J0,0.0,[ 3.  4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'pass']",,,,
4,4,,R3,DISCARD,pass,0.0,[ 2.  7.  7.  8.  8. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,4,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  6.  7.  7.  7.  8.  8.  9. 10. 11. 11. 12. 12.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,4,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R2,DECLARE_PIZZA,,,,,,,,,,
4,5,,R2,DISCARD,C3;Q1;J0,0.0,[ 4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
4,5,,R3,DISCARD,C2;Q1;J0,0.0,[ 7.  7.  8.  8. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'pass']",,,,
4,5,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  6.  7.  7.  7.  8.  8.  9. 10. 11. 11. 12. 12.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,5,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,5,,R2,DISCARD,pass,0.0,[ 4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R3,DECLARE_PIZZA,,,,,,,,,,
4,6,,R3,DISCARD,C8;Q2;J0,0.0,[ 7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
4,6,,DQN,DISCARD,C6;Q2;J1,0.0,[ 3.  4.  5.  6.  7.  7.  7.  8.  8.  9. 10. 11. 11. 12.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q2;J0', 'C6;Q2;J1', 'C6;Q2;J2', 'C6;Q3;J0', 'C6;Q3;J1', 'C6;Q3;J2', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q2;J2', 'C7;Q3;J0', 'C7;Q3;J1', 'C7;Q3;J2', 'pass']",,,,
4,6,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,6,,R2,DISCARD,pass,0.0,[ 4.  5.  5.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,6,,R3,DISCARD,pass,0.0,[ 7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,7,,DQN,DISCARD,C8;Q2;J0,0.0,[ 3.  4.  5.  6.  7.  7.  7.  9. 10. 11. 11. 12.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C3;Q1;J1', 'C4;Q1;J0', 'C4;Q1;J1', 'C5;Q1;J0', 'C5;Q1;J1', 'C6;Q1;J0', 'C6;Q1;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C11;Q1;J0', 'C11;Q1;J1', 'C11;Q2;J0', 'C11;Q2;J1', 'C0;Q0;J1', 'pass']",,,,
4,7,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,7,,R2,DISCARD,C5;Q2;J0,0.0,[ 4.  7.  8.  9.  9. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'pass']",,,,
4,7,,R3,DISCARD,pass,0.0,[ 7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,7,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  7.  7.  7.  9. 10. 11. 11. 12.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R2,DECLARE_PIZZA,,,,,,,,,,
4,8,,R2,DISCARD,C11;Q2;J0,0.0,[ 4.  7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
4,8,,R3,DISCARD,C7;Q2;J0,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C10;Q2;J0', 'pass']",,,,
4,8,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  7.  7.  7.  9. 10. 11. 11. 12.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,8,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,8,,R2,DISCARD,pass,0.0,[ 4.  7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R3,DECLARE_PIZZA,,,,,,,,,,
4,9,,R3,DISCARD,C10;Q2;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
4,9,,DQN,DISCARD,C7;Q3;J1,0.0,[ 3.  4.  5.  6.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'pass']",,,,
4,9,,R1,DISCARD,pass,0.0,[3. 6. 7. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,9,,R2,DISCARD,pass,0.0,[ 4.  7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,9,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,10,,DQN,DISCARD,C11;Q2;J0,0.0,[ 3.  4.  5.  6.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
4,10,,R1,DISCARD,C8;Q3;J0,0.0,[3. 6. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
4,10,,R2,DISCARD,pass,0.0,[ 4.  7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,10,,DQN,DISCARD,pass,0.0,[ 3.  4.  5.  6.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R1,DECLARE_PIZZA,,,,,,,,,,
4,11,,R1,DISCARD,C7;Q1;J0,0.0,[3. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
4,11,,R2,DISCARD,C4;Q1;J0,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
4,11,,DQN,DISCARD,C3;Q1;J0,0.0,[ 4.  5.  6.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'pass']",,,,
4,11,,R1,DISCARD,pass,0.0,[3. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,11,,R2,DISCARD,pass,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,12,,DQN,DISCARD,C9;Q1;J0,0.0,[ 4.  5.  6. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
4,12,,R1,DISCARD,C3;Q1;J0,0.0,[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C6;Q1;J0', 'pass']",,,,
4,12,,R2,DISCARD,pass,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,12,,DQN,DISCARD,pass,0.0,[ 4.  5.  6. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R1,DECLARE_PIZZA,,,,,,,,,,
4,13,,R1,DISCARD,C6;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'pass']",,,,
4,13,,R2,DISCARD,pass,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,13,,DQN,DISCARD,C5;Q1;J0,0.0,[ 4.  6. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'pass']",,,,
4,13,,DQN,DISCARD,pass,0.0,[ 4.  6. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,14,,DQN,DISCARD,C6;Q1;J0,0.0,[ 4. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C6;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
4,14,,R2,DISCARD,pass,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,15,,DQN,DISCARD,C4;Q1;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
4,15,,R2,DISCARD,pass,0.0,[ 7.  8.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,DQN,DECLARE_PIZZA,,,,,,,,,,
4,16,,DQN,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
4,,,,DECLARE_PIZZA,,,,,,,,,,
4,17,,DQN,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
4,,,,DECLARE_PIZZA,,,,,,,,,,
4,18,,DQN,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
4,,,,DECLARE_PIZZA,,,,,,,,,,
4,19,,DQN,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
4,,,,DECLARE_PIZZA,,,,,,,,,,
4,20,,DQN,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
4,20,,R2,DISCARD,C9;Q2;J0,0.0,[ 7.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
4,20,,R2,DISCARD,pass,0.0,[ 7.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
4,,,R2,DECLARE_PIZZA,,,,,,,,,,
4,20,,SYSTEM,END_MATCH,,,,,,,"{'DQN': 'dishwasher', 'R1': 'waiter', 'R2': 'chef', 'R3': 'souschef'}","{'R3': 3, 'R1': 2, 'DQN': 1, 'R2': 0}","{'DQN': 6, 'R1': 31, 'R2': 33, 'R3': 20}",
4,0,,SYSTEM,DEAL_CARDS,,,"[[3, 3, 4, 5, 5, 6, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11], [4, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 10, 10, 10, 11, 11], [1, 4, 4, 6, 7, 7, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11, 11], [2, 2, 3, 5, 7, 7, 8, 8, 9, 9, 10, 11, 11, 11, 11, 12, 12]]",,,,,,,
4,0,,SYSTEM,CARD_EXCHANGE,"['', '', [1, 4], 3, [11], [12, 12]]",,"[[3, 4, 5, 5, 6, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11], [3, 4, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 10, 10, 10, 11], [4, 6, 7, 7, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12], [1, 2, 2, 3, 4, 5, 7, 7, 8, 8, 9, 9, 10, 11, 11, 11, 11]]",,,,,,,
5,0,,SYSTEM,NEW_MATCH,,,,,,,"{'DQN': 'waiter', 'R1': 'souschef', 'R2': 'dishwasher', 'R3': 'chef'}",,"{'DQN': 1, 'R1': 7, 'R2': 9, 'R3': 7}",
5,1,,R3,DISCARD,C11;Q3;J0,0.0,[ 1.  2.  2.  3.  4.  5.  7.  7.  8.  8.  9.  9. 10. 11.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0']",,,,
